Season,Episode,Episode Title,Name,tokens
5,10,Mother’s Mercy,missandei,"['true', 'would', 'dead', 'little', 'man']"
5,10,Mother’s Mercy,tyrion lannister,"['dwarf', 'believe', 'word', 'apology', 'valyrian', 'bit', 'nostril']"
5,10,Mother’s Mercy,missandei,"['bit', 'rusty']"
5,10,Mother’s Mercy,tyrion lannister,"['rusty', 'thank']"
5,10,Mother’s Mercy,grey worm,"['sorry', 'sorry', 'fight', 'queen']"
5,10,Mother’s Mercy,daario,"['missed', 'good', 'scrap']"
5,10,Mother’s Mercy,jorah mormont,"['none', 'matter', 'longer', 'sit', 'bantering', 'longer', 'daenerys', 'wilderness']"
5,10,Mother’s Mercy,tyrion lannister,"['right', 'dragon', 'headed', 'north', 'going', 'find', 'go']"
5,10,Mother’s Mercy,jorah mormont,"['lannister', 'queen', 'intends', 'remove', 'family', 'power']"
5,10,Mother’s Mercy,tyrion lannister,"['intend', 'help']"
5,10,Mother’s Mercy,jorah mormont,"['many', 'day', 'fought', 'year', 'since', 'little', 'child']"
5,10,Mother’s Mercy,tyrion lannister,['betrayed']
5,10,Mother’s Mercy,jorah mormont,['careful']
5,10,Mother’s Mercy,tyrion lannister,"['exiled', 'twice', 'believe']"
5,10,Mother’s Mercy,jorah mormont,"['second', 'time', 'thanks']"
5,10,Mother’s Mercy,tyrion lannister,"['nt', 'blame', 'crime', 'mormont']"
5,10,Mother’s Mercy,daario,"['right', 'queen', 'exiled', 'jorah', 'right', 'jorah', 'saved', 'life', 'perhaps', 'feel', 'differently', 'perhaps', 'way', 'know', 'ask']"
5,10,Mother’s Mercy,tyrion lannister,"['fine', 'fine', 'suppose', 'join', 'u', 'long', 'promise', 'kill', 'sleep']"
5,10,Mother’s Mercy,jorah mormont,"['ever', 'kill', 'eye', 'wide', 'open']"
5,10,Mother’s Mercy,daario,"['forgive', 'would', 'bring']"
5,10,Mother’s Mercy,tyrion lannister,['pardon']
5,10,Mother’s Mercy,daario,"['ever', 'tracked', 'animal', 'wilderness']"
5,10,Mother’s Mercy,tyrion lannister,"['precisely', 'skill', 'useful']"
5,10,Mother’s Mercy,daario,['fight']
5,10,Mother’s Mercy,tyrion lannister,"['fought', 'nt', 'claim', 'great', 'warrior']"
5,10,Mother’s Mercy,daario,"['good', 'horse']"
5,10,Mother’s Mercy,tyrion lannister,['middling']
5,10,Mother’s Mercy,daario,"['mainly', 'talk']"
5,10,Mother’s Mercy,tyrion lannister,"['drink', 'survived', 'far']"
5,10,Mother’s Mercy,daario,"['respect', 'would', 'help', 'u', 'expedition', 'would', 'help', 'u', 'meereen', 'though', 'none', 'u', 'experience', 'governing', 'city', 'except', 'want', 'prove', 'value', 'queen', 'prove', 'right', 'meereen']"
5,10,Mother’s Mercy,jorah mormont,"['foreign', 'dwarf', 'barely', 'speaks', 'language', 'would', 'meereenese', 'listen']"
5,10,Mother’s Mercy,daario,"['would', 'nt', 'listen', 'grey', 'worm']"
5,10,Mother’s Mercy,grey worm,"['come', 'find', 'queen']"
5,10,Mother’s Mercy,missandei,"['strong', 'enough', 'go', 'anywhere']"
5,10,Mother’s Mercy,grey worm,[]
5,10,Mother’s Mercy,daario,"['toughest', 'man', 'ball', 'ever', 'met', 'still', 'ca', 'nt', 'go', 'people', 'believe', 'know', 'speak', 'queen']"
5,10,Mother’s Mercy,missandei,"['true', 'unsullied', 'keep', 'peace', 'meereen', 'leave', 'half', 'city', 'consume', 'half']"
5,10,Mother’s Mercy,daario,"['missandei', 'queen', 'trust', 'one', 'missandei', 'certainly', 'queen', 'closest', 'confidant', 'commander', 'unsullied', 'foreign', 'dwarf', 'scarred', 'face', 'good', 'fortune', 'friend', 'meereen', 'ancient', 'glorious', 'try', 'ruin', 'look', 'like', 'jorah', 'andal', 'let', 'find', 'good', 'horse', 'much', 'talk']"
5,10,Mother’s Mercy,voice,"['hello', 'old', 'friend']"
5,10,Mother’s Mercy,varys,"['thought', 'happy', 'together', 'abandoned']"
5,10,Mother’s Mercy,tyrion lannister,"['suppose', 'point', 'asking', 'found']"
5,10,Mother’s Mercy,varys,"['bird', 'sing', 'west', 'bird', 'sing', 'east', 'one', 'know', 'listen', 'tell', 'already', 'found', 'favor', 'mother', 'dragon']"
5,10,Mother’s Mercy,tyrion lannister,"['well', 'nt', 'execute', 'promising', 'start', 'hero', 'find', 'stuck', 'trying', 'placate', 'city', 'brink', 'civil', 'war', 'advice', 'old', 'comrade']"
5,10,Mother’s Mercy,varys,"['information', 'key', 'need', 'learn', 'enemy', 'strength', 'strategy', 'need', 'learn', 'friend', 'friend']"
5,10,Mother’s Mercy,tyrion lannister,"['knew', 'someone', 'vast', 'network', 'spy']"
5,10,Mother’s Mercy,varys,"['grand', 'old', 'city', 'choking', 'violence', 'corruption', 'deceit', 'could', 'possibly', 'experience', 'managing', 'massive', 'ungainly', 'beast']"
5,10,Mother’s Mercy,tyrion lannister,['miss']
5,10,Mother’s Mercy,varys,"['oh', 'know']"
5,10,Mother’s Mercy,daenerys targaryen,"['go', 'home']"
5,10,Mother’s Mercy,daenerys targaryen,"['poor', 'sweet', 'thing', 'hurt', 'go', 'home', 'drogon', 'take', 'back', 'meereen']"
5,10,Mother’s Mercy,daenerys targaryen,"['far', 'carry']"
5,10,Mother’s Mercy,daenerys targaryen,"['drogon', 'need', 'return', 'people', 'need']"
5,10,Mother’s Mercy,daenerys targaryen,"['well', 'food', 'least', 'hunt', 'u', 'supper']"
5,10,Mother’s Mercy,septa,"['confess', 'confess']"
5,10,Mother’s Mercy,cersei lannister,"['sinned', 'see', 'could', 'blind', 'long', 'want', 'clean', 'want', 'absolution', 'crone', 'came', 'lamp', 'raised', 'high', 'holy', 'light']"
5,10,Mother’s Mercy,sparrow,"['wish', 'make', 'confession']"
5,10,Mother’s Mercy,cersei lannister,"['confessed', 'free']"
5,10,Mother’s Mercy,sparrow,"['grace', 'dealt', 'according', 'sin']"
5,10,Mother’s Mercy,cersei lannister,"['mother', 'mercy', 'lay', 'man', 'outside', 'bond', 'marriage', 'confess']"
5,10,Mother’s Mercy,sparrow,['name']
5,10,Mother’s Mercy,cersei lannister,"['lancel', 'lannister']"
5,10,Mother’s Mercy,sparrow,"['cousin', 'king', 'squire']"
5,10,Mother’s Mercy,cersei lannister,"['lonely', 'afraid']"
5,10,Mother’s Mercy,sparrow,['husband']
5,10,Mother’s Mercy,cersei lannister,"['husband', 'whoring', 'every', 'chance', 'got']"
5,10,Mother’s Mercy,sparrow,"['sin', 'pardon']"
5,10,Mother’s Mercy,cersei lannister,"['may', 'god', 'forgive']"
5,10,Mother’s Mercy,sparrow,['men']
5,10,Mother’s Mercy,cersei lannister,[]
5,10,Mother’s Mercy,sparrow,['others']
5,10,Mother’s Mercy,sparrow,"['speaking', 'falsehood', 'god', 'great', 'crime', 'understand']"
5,10,Mother’s Mercy,cersei lannister,[]
5,10,Mother’s Mercy,sparrow,"['say', 'child', 'fathered', 'king', 'robert', 'bastard', 'born', 'incest', 'adultery']"
5,10,Mother’s Mercy,cersei lannister,"['lie', 'lie', 'lip', 'stannis', 'baratheon', 'want', 'throne', 'brother', 'child', 'stand', 'way', 'claim', 'brother', 'filth', 'one', 'shred', 'truth', 'deny']"
5,10,Mother’s Mercy,sparrow,"['good', 'terrible', 'charge', 'realm', 'must', 'know', 'truth', 'grace', 'given', 'honest', 'testimony', 'trial', 'prove', 'innocence']"
5,10,Mother’s Mercy,cersei lannister,"['trial', 'confessed']"
5,10,Mother’s Mercy,sparrow,"['single', 'sin', 'others', 'denied', 'trial', 'separate', 'truth', 'falsehood']"
5,10,Mother’s Mercy,cersei lannister,"['bow', 'wisdom', 'high', 'holiness', 'might', 'beg', 'one', 'drop', 'mother', 'mercy', 'nt', 'seen', 'nt', 'know', 'long', 'need', 'see', 'please']"
5,10,Mother’s Mercy,sparrow,"['taken', 'first', 'step', 'path', 'back', 'righteousness', 'light', 'permit', 'return', 'red', 'keep']"
5,10,Mother’s Mercy,cersei lannister,"['thank', 'thank']"
5,10,Mother’s Mercy,sparrow,"['mother', 'merciful', 'thank']"
5,10,Mother’s Mercy,cersei lannister,"['swear', 'day', 'night']"
5,10,Mother’s Mercy,sparrow,['good']
5,10,Mother’s Mercy,cersei lannister,"['free', 'go']"
5,10,Mother’s Mercy,sparrow,['atonement']
5,10,Mother’s Mercy,cersei lannister,['atonement']
5,10,Mother’s Mercy,sparrow,"['sinner', 'come', 'cersei', 'house', 'lannister', 'mother', 'grace', 'king', 'tommen', 'widow', 'grace', 'king', 'robert', 'committed', 'act', 'falsehood', 'fornication', 'confessed', 'sin', 'begged', 'forgiveness', 'demonstrate', 'repentance', 'cast', 'aside', 'pride', 'artifice', 'present', 'god', 'made', 'good', 'people', 'city', 'come', 'solemn', 'heart', 'shorn', 'secret', 'naked', 'eye', 'god', 'men', 'make', 'walk', 'atonement']"
5,10,Mother’s Mercy,septa,"['shame', 'shame', 'shame']"
5,10,Mother’s Mercy,crowd,"['bitch', 'whore', 'hail', 'royal', 'tit']"
5,10,Mother’s Mercy,woman,"['half', 'many', 'cock', 'queen']"
5,10,Mother’s Mercy,man,"['suck', 'suck', 'bitch']"
5,10,Mother’s Mercy,qyburn,"['grace', 'good', 'back', 'come', 'take', 'inside', 'need', 'look', 'foot']"
5,10,Mother’s Mercy,qyburn,"['may', 'honor', 'presenting', 'newest', 'member', 'kingsguard']"
5,10,Mother’s Mercy,qyburn,"['please', 'grace', 'taken', 'holy', 'vow', 'silence', 'sworn', 'speak', 'grace', 'enemy', 'dead', 'evil', 'driven', 'realm']"
5,10,Mother’s Mercy,davos,"['came', 'aid', 'stannis', 'need']"
5,10,Mother’s Mercy,jon snow,"['nt', 'enough', 'men', 'make', 'difference']"
5,10,Mother’s Mercy,davos,"['wildlings', 'make', 'difference']"
5,10,Mother’s Mercy,jon snow,"['wildlings', 'wo', 'nt', 'ever', 'fight', 'stannis', 'told']"
5,10,Mother’s Mercy,davos,"['saved', 'bloody', 'life', 'going', 'live', 'seven', 'kingdom', 'safe', 'behind', 'wall', 'ought', 'fight', 'damn', 'place']"
5,10,Mother’s Mercy,jon snow,['fight']
5,10,Mother’s Mercy,jon snow,['stannis']
5,10,Mother’s Mercy,davos,"['shireen', 'princess']"
5,10,Mother’s Mercy,olly,"['lord', 'commander', 'one', 'wildlings', 'brought', 'back', 'say', 'know', 'uncle', 'benjen', 'say', 'still', 'alive']"
5,10,Mother’s Mercy,jon snow,"['sure', 'talking', 'benjen']"
5,10,Mother’s Mercy,olly,"['say', 'first', 'ranger', 'said', 'know', 'find']"
5,10,Mother’s Mercy,alliser,"['man', 'say', 'saw', 'uncle', 'hardhome', 'last', 'full', 'moon']"
5,10,Mother’s Mercy,jon snow,"['could', 'lying']"
5,10,Mother’s Mercy,alliser,"['could', 'way', 'find']"
5,10,Mother’s Mercy,jon snow,[]
5,10,Mother’s Mercy,alliser,[]
5,10,Mother’s Mercy,alliser,['watch']
5,10,Mother’s Mercy,brother,['watch']
5,10,Mother’s Mercy,jon snow,[]
5,10,Mother’s Mercy,olly,['watch']
5,10,Mother’s Mercy,end,['episode']
5,10,Mother’s Mercy,end,['season']
6,1,The Red Woman,nights watchman,"['lord', 'commander']"
6,1,The Red Woman,davos,"['help', 'get', 'inside']"
6,1,The Red Woman,dolorous edd,['thorne']
6,1,The Red Woman,davos,"['many', 'brother', 'think', 'trust']"
6,1,The Red Woman,dolorous edd,"['trust', 'men', 'room']"
6,1,The Red Woman,davos,"['wolf', 'know']"
6,1,The Red Woman,davos,"['need', 'help', 'get']"
6,1,The Red Woman,melisandre,"['ser', 'davos']"
6,1,The Red Woman,melisandre,"['saw', 'flame', 'fighting', 'winterfell']"
6,1,The Red Woman,davos,"['ca', 'nt', 'speak', 'flame', 'gone']"
6,1,The Red Woman,male voice,"['lord', 'commander']"
6,1,The Red Woman,male voice,['never']
6,1,The Red Woman,alliser thorne,"['know', 'jon', 'snow', 'dead']"
6,1,The Red Woman,nights watchman,['killed']
6,1,The Red Woman,alliser thorne,[]
6,1,The Red Woman,alliser thorne,"['bowen', 'marsh', 'othell', 'yarwyck', 'officer', 'castle']"
6,1,The Red Woman,nights watchmen,['murderer']
6,1,The Red Woman,nights watchman,['traitor']
6,1,The Red Woman,alliser thorne,['right']
6,1,The Red Woman,alliser thorne,"['committed', 'treason', 'u', 'jon', 'snow', 'lord', 'commander', 'love', 'secret', 'never', 'disobeyed', 'order', 'loyalty', 'foundation', 'night', 'watch', 'built', 'watch', 'mean', 'everything', 'given', 'life', 'given', 'life', 'night', 'watch', 'jon', 'snow', 'going', 'destroy', 'night', 'watch', 'let', 'wildlings', 'gate', 'lord', 'commander', 'ever', 'done', 'gave', 'land', 'reaved', 'raped', 'murdered', 'lord', 'commander', 'snow', 'thought', 'right', 'doubt', 'thought', 'right', 'would', 'end', 'u', 'thrust', 'terrible', 'choice', 'upon', 'u', 'made']"
6,1,The Red Woman,davos,"['seen', 'nt', 'come', 'thorne', 'made', 'official', 'castle', 'black']"
6,1,The Red Woman,dolorous edd,"['nt', 'care', 'sitting', 'high', 'table', 'jon', 'friend', 'fucker', 'butchered', 'return', 'favor']"
6,1,The Red Woman,davos,"['nt', 'number']"
6,1,The Red Woman,dolorous edd,['direwolf']
6,1,The Red Woman,davos,"['enough', 'nt', 'know', 'lord', 'commander', 'snow', 'long', 'believe', 'would', 'nt', 'wanted', 'friend', 'die', 'nothing']"
6,1,The Red Woman,dolorous edd,"['planning', 'see', 'tomorrow', 'picked', 'wrong', 'room', 'die', 'today', 'say', 'best', 'take', 'thorne', 'u', 'go']"
6,1,The Red Woman,davos,"['need', 'fight', 'nt', 'need', 'die', 'help']"
6,1,The Red Woman,nights watchman,"['gon', 'na', 'help', 'u']"
6,1,The Red Woman,davos,"['one', 'owe', 'life', 'jon', 'snow']"
6,1,The Red Woman,dolorous edd,"['bolt', 'door', 'nt', 'let', 'anyone', 'back', 'soon']"
6,1,The Red Woman,ramsay bolton,"['first', 'time', 'saw']"
6,1,The Red Woman,ramsay bolton,"['kennelmaster', 'daughter', 'smelled', 'dog', 'nt', 'much', 'older', 'everybody', 'already', 'afraid', 'certainly']"
6,1,The Red Woman,ramsay bolton,"['myranda', 'nt', 'though', 'could', 'hound', 'could', 'nt', 'fearless', 'nothing', 'would', 'nt']"
6,1,The Red Woman,ramsay bolton,"['pain', 'paid', 'thousand', 'time', 'wish', 'could', 'watch']"
6,1,The Red Woman,maester wolkan,"['shall', 'grave', 'dug', 'lord', 'would', 'rather', 'men', 'build', 'pyre']"
6,1,The Red Woman,ramsay bolton,"['buried', 'burned']"
6,1,The Red Woman,ramsay bolton,"['good', 'meat', 'feed', 'hound']"
6,1,The Red Woman,roose,"['command', 'cavalry', 'impressive', 'thanks', 'false', 'king', 'stannis', 'baratheon', 'dead', 'know', 'struck', 'killing', 'blow']"
6,1,The Red Woman,ramsay bolton,[]
6,1,The Red Woman,roose,"['shame', 'reward', 'man', 'still', 'great', 'victory', 'feel', 'like', 'victor']"
6,1,The Red Woman,roose,"['rebelled', 'crown', 'arrange', 'marriage', 'sansa', 'stark', 'think', 'burning', 'wagon', 'night', 'mowing', 'tired', 'outnumbered', 'baratheons', 'facing', 'prepared', 'provisioned', 'lannister', 'army']"
6,1,The Red Woman,roose,"['reckoning', 'come', 'need', 'north', 'face', 'entire', 'north', 'wo', 'nt', 'back', 'u', 'without', 'sansa', 'stark', 'longer', 'sansa', 'stark', 'played', 'game', 'played', 'game', 'heir', 'iron', 'island', 'gone']"
6,1,The Red Woman,ramsay bolton,"['team', 'men', 'best', 'hound', 'wo', 'nt', 'get', 'far']"
6,1,The Red Woman,roose,"['glad', 'hear', 'without', 'sansa', 'wo', 'nt', 'able', 'produce', 'heir', 'without', 'heir']"
6,1,The Red Woman,roose,"['let', 'hope', 'maesters', 'right', 'lady', 'walder', 'carrying', 'boy']"
6,1,The Red Woman,theon greyjoy,"['ca', 'nt', 'stop']"
6,1,The Red Woman,theon greyjoy,['cross']
6,1,The Red Woman,sansa stark,"['ca', 'nt']"
6,1,The Red Woman,theon greyjoy,"['way', 'throw', 'hound']"
6,1,The Red Woman,sansa stark,"['cold', 'ca', 'nt', 'wo', 'nt', 'make', 'die']"
6,1,The Red Woman,theon greyjoy,"['seen', 'hound', 'person', 'way', 'better']"
6,1,The Red Woman,theon greyjoy,['come']
6,1,The Red Woman,theon greyjoy,"['sansa', 'sansa']"
6,1,The Red Woman,theon greyjoy,"['stay', 'lure', 'away']"
6,1,The Red Woman,sansa stark,"['wo', 'nt', 'make', 'without']"
6,1,The Red Woman,theon greyjoy,"['go', 'north', 'north', 'jon', 'lord', 'commander', 'castle', 'black', 'help']"
6,1,The Red Woman,bolton officer,"['lady', 'bolton']"
6,1,The Red Woman,theon greyjoy,['dead']
6,1,The Red Woman,bolton officer,['liar']
6,1,The Red Woman,theon greyjoy,"['broke', 'leg', 'jumping', 'rampart', 'left', 'die', 'snow']"
6,1,The Red Woman,bolton officer,"['ca', 'nt', 'wait', 'see', 'part', 'ramsay', 'cut', 'time']"
6,1,The Red Woman,brienne,"['lady', 'sansa', 'offer', 'service', 'shield', 'back', 'keep', 'council', 'give', 'life', 'need', 'swear', 'old', 'god', 'new']"
6,1,The Red Woman,sansa stark,"['vow', 'shall', 'always', 'place', 'hearth']"
6,1,The Red Woman,podrick,"['meat', 'mead', 'table']"
6,1,The Red Woman,sansa stark,"['meat', 'mead', 'table', 'pledge', 'ask', 'service', 'might', 'bring', 'dishonor', 'swear', 'old', 'god', 'new', 'arise']"
6,1,The Red Woman,handmaiden,"['grace', 'sorry', 'disturb', 'ship', 'dorne', 'sailed', 'harbor']"
6,1,The Red Woman,cersei lannister,[]
6,1,The Red Woman,cersei lannister,"['remember', 'first', 'time', 'saw', 'dead', 'body']"
6,1,The Red Woman,jaime lannister,['mother']
6,1,The Red Woman,cersei lannister,"['could', 'think', 'died', 'would', 'happen', 'every', 'day', 'every', 'night', 'mama', 'look', 'like', 'started', 'bloat', 'skin', 'turned', 'black', 'lip', 'peeled', 'back', 'teeth']"
6,1,The Red Woman,cersei lannister,"['think', 'locking', 'myrcella', 'crypt']"
6,1,The Red Woman,cersei lannister,"['think', 'beautiful', 'little', 'face', 'starting', 'collapse']"
6,1,The Red Woman,jaime lannister,"['shh', 'shh', 'nt', 'think']"
6,1,The Red Woman,cersei lannister,"['right', 'suffer', 'alone']"
6,1,The Red Woman,jaime lannister,"['suffering', 'gone', 'one', 'hurt', 'anymore']"
6,1,The Red Woman,cersei lannister,"['good', 'first', 'breath', 'sweet', 'nt', 'know', 'came', 'nothing', 'like', 'meanness', 'jealous', 'good']"
6,1,The Red Woman,jaime lannister,['know']
6,1,The Red Woman,cersei lannister,"['thought', 'could', 'make', 'something', 'good', 'pure', 'maybe', 'monster']"
6,1,The Red Woman,jaime lannister,"['listen', 'listen', 'daughter', 'failed']"
6,1,The Red Woman,cersei lannister,"['knew', 'would', 'happen', 'witch', 'told', 'year', 'ago', 'promised', 'three', 'child', 'promised', 'die', 'gold', 'shroud', 'everything', 'said', 'came', 'true', 'could', 'nt', 'stopped', 'prophecy', 'fate']"
6,1,The Red Woman,jaime lannister,"['nt', 'believe']"
6,1,The Red Woman,cersei lannister,"['course', 'told', 'father', 'died', 'said', 'stay', 'together', 'said', 'people', 'would', 'try', 'tear', 'u', 'apart', 'take', 'prophecy', 'nt', 'listen', 'everything', 'said', 'came', 'true']"
6,1,The Red Woman,septa unella,"['seven', 'hell', 'brim', 'soul', 'saintly', 'men', 'scream', 'agony', 'shame', 'great', 'feel', 'flame', 'see', 'single', 'sin', 'concealed', 'saved']"
6,1,The Red Woman,margaery tyrell,"['like', 'see', 'brother']"
6,1,The Red Woman,septa unella,['confess']
6,1,The Red Woman,margaery tyrell,"['please', 'least', 'tell']"
6,1,The Red Woman,margaery tyrell,"['queen', 'demand', 'see', 'brother']"
6,1,The Red Woman,septa unella,"['sinner', 'nt', 'make', 'command', 'make', 'confession']"
6,1,The Red Woman,sparrow,"['septum', 'unella']"
6,1,The Red Woman,sparrow,"['guest', 'need']"
6,1,The Red Woman,sparrow,[]
6,1,The Red Woman,sparrow,"['septum', 'unella', 'overzealous', 'time', 'speak']"
6,1,The Red Woman,margaery tyrell,"['brother', 'tell']"
6,1,The Red Woman,sparrow,"['nt', 'ser', 'loras', 'brings', 'husband', 'miss', 'dearly', 'love', 'man', 'wife', 'sacred', 'reflects', 'love', 'god', 'u', 'sin', 'lead', 'u', 'away', 'sacred', 'confession', 'purge', 'sin']"
6,1,The Red Woman,margaery tyrell,"['nothing', 'confess']"
6,1,The Red Woman,sparrow,"['believe', 'pure', 'perfect', 'wholly', 'without', 'sin']"
6,1,The Red Woman,margaery tyrell,"['none', 'u']"
6,1,The Red Woman,sparrow,"['started', 'path', 'many', 'mile', 'go']"
6,1,The Red Woman,doran,"['always', 'envied', 'oberyn', 'lived', 'truly', 'lived', 'sailed', 'around', 'world', 'fought', 'men', 'every', 'country', 'lay', 'beautiful', 'woman', 'alive']"
6,1,The Red Woman,ellaria,['men']
6,1,The Red Woman,doran,"['men', 'experienced', 'everything', 'sat', 'dorne', 'trying', 'best', 'keep', 'people', 'alive', 'well', 'fed', 'life', 'role']"
6,1,The Red Woman,doran,"['oberyn', 'born', 'adventurer', 'born', 'rule']"
6,1,The Red Woman,ellaria,"['god', 'fool', 'would', 'lousy', 'adventurer', 'oberyn', 'pfft', 'would', 'terrible', 'ruler']"
6,1,The Red Woman,doran,"['mother', 'brilliant', 'woman', 'know']"
6,1,The Red Woman,maester,"['prince', 'doran']"
6,1,The Red Woman,doran,['princess']
6,1,The Red Woman,ellaria,"['last', 'time', 'left', 'palace', 'nt', 'know', 'people', 'disgust', 'elia', 'martell', 'raped', 'murdered', 'nothing', 'oberyn', 'martell', 'butchered', 'nothing', 'dornishman', 'prince']"
