,sceneStart,sceneEnd,location,subLocation,characters,episodeNumber,seasonNumber
3254,1:11:41,1:12:01,The Narrow Sea,,"['Jon Snow', 'Daenerys Targaryen']",67,7
3255,1:12:01,1:12:11,The Narrow Sea,,['Tyrion Lannister'],67,7
3256,1:12:11,1:12:31,Dorne,Tower of Joy,"['Young Ned Stark', 'Bran Stark', 'Lyanna Stark']",67,7
3257,1:12:31,1:13:09,The Narrow Sea,,"['Jon Snow', 'Daenerys Targaryen']",67,7
3258,1:13:09,1:13:20,The Narrow Sea,,['Tyrion Lannister'],67,7
3259,1:13:20,1:13:28,The Narrow Sea,,[],67,7
3260,1:13:28,1:15:23,The North,Winterfell,"['Sansa Stark', 'Arya Stark']",67,7
3261,1:15:23,1:15:47,The North,Winterfell,['Bran Stark'],67,7
3262,1:15:47,1:16:13,The Wall,Eastwatch,[],67,7
3263,1:16:13,1:16:46,The Wall,Eastwatch,"['Tormund Giantsbane', 'Beric Dondarrion']",67,7
3264,1:16:46,1:16:49,North of the Wall,The Wall,['White Walker'],67,7
3265,1:16:49,1:16:52,The Wall,Eastwatch,"['Tormund Giantsbane', 'Beric Dondarrion']",67,7
3266,1:16:52,1:16:55,North of the Wall,The Wall,['White Walker'],67,7
3267,1:16:55,1:16:59,The Wall,Eastwatch,"['Tormund Giantsbane', 'Beric Dondarrion']",67,7
3268,1:16:59,1:17:21,North of the Wall,The Wall,['White Walker'],67,7
3269,1:17:21,1:17:28,The Wall,Eastwatch,"['Tormund Giantsbane', 'Beric Dondarrion']",67,7
3270,1:17:28,1:17:44,North of the Wall,The Wall,['White Walker'],67,7
3271,1:17:44,1:17:46,The Wall,Eastwatch,[],67,7
3272,1:17:46,1:17:53,North of the Wall,The Wall,['White Walker'],67,7
3273,1:17:53,1:18:05,The Wall,Eastwatch,"['Tormund Giantsbane', 'Beric Dondarrion']",67,7
3274,1:18:05,1:18:11,North of the Wall,The Wall,"['The Night King', 'Viserion']",67,7
3275,1:18:11,1:18:16,The Wall,Eastwatch,"['Tormund Giantsbane', 'Beric Dondarrion']",67,7
3276,1:18:16,1:18:28,North of the Wall,The Wall,"['The Night King', 'Viserion']",67,7
3277,1:18:28,1:18:36,The Wall,Eastwatch,"['Tormund Giantsbane', 'Beric Dondarrion']",67,7
3278,1:18:36,1:18:42,North of the Wall,The Wall,"['The Night King', 'Viserion']",67,7
3279,1:18:42,1:18:52,The Wall,Eastwatch,"['Tormund Giantsbane', 'Beric Dondarrion']",67,7
3280,1:18:52,1:19:00,North of the Wall,The Wall,"['The Night King', 'Viserion']",67,7
3281,1:19:00,1:19:08,The Wall,Eastwatch,[],67,7
3282,1:19:08,1:19:16,North of the Wall,The Wall,"['The Night King', 'Viserion']",67,7
3283,1:19:16,1:19:25,The Wall,Eastwatch,[],67,7
3284,1:19:25,1:19:37,North of the Wall,The Wall,"['The Night King', 'Viserion']",67,7
3285,1:19:37,1:19:45,The Wall,Eastwatch,"['Tormund Giantsbane', 'Beric Dondarrion']",67,7
3286,1:19:45,1:19:50,North of the Wall,The Wall,"['The Night King', 'Viserion']",67,7
3287,1:19:50,1:19:58,The Wall,Eastwatch,[],67,7
3288,1:19:58,1:20:14,North of the Wall,The Wall,"['The Night King', 'Viserion']",67,7
3289,1:20:14,1:20:26,North of the Wall,The Wall,['White Walker'],67,7
3290,1:20:26,1:20:38,The Wall,Eastwatch,['White Walker'],67,7
3291,1:20:38,1:20:43,The Wall,Eastwatch,[],67,7
3292,1:20:43,1:21:09,The Wall,Eastwatch,"['The Night King', 'Viserion']",67,7
3293,1:21:09,1:21:10,The Wall,Eastwatch,[],67,7
3294,0:04:39,0:04:50,The North,Outside Winterfell,['Winterfell Boy'],68,8
3295,0:04:50,0:05:09,The North,Winter Town,['Winterfell Boy'],68,8
3296,0:05:09,0:05:15,The North,Winter Town,"['Winterfell Boy', 'Arya Stark']",68,8
3297,0:05:15,0:05:53,The North,Winter Town,['Winterfell Boy'],68,8
3298,0:05:53,0:06:16,The North,Winter Town,"['Jon Snow', 'Daenerys Targaryen', 'Qhono']",68,8
3299,0:06:16,0:06:39,The North,Winter Town,"['Jon Snow', 'Daenerys Targaryen', 'Arya Stark', 'Qhono']",68,8
3300,0:06:39,0:06:48,The North,Winter Town,['Arya Stark'],68,8
3301,0:06:48,0:06:56,The North,Winter Town,"['Arya Stark', 'Sandor Clegane']",68,8
3302,0:06:56,0:07:05,The North,Winter Town,"['Arya Stark', 'Sandor Clegane', 'Gendry']",68,8
3303,0:07:05,0:07:28,The North,Winter Town,"['Tyrion Lannister', 'Lord Varys']",68,8
3304,0:07:28,0:07:47,The North,Winter Town,"['Missandei', 'Grey Worm', 'Village Woman']",68,8
3305,0:07:47,0:08:05,The North,Winter Town,"['Jon Snow', 'Daenerys Targaryen']",68,8
3306,0:08:05,0:08:14,The North,Winter Town,"['Jon Snow', 'Daenerys Targaryen', 'Drogon', 'Rhaegal']",68,8
3307,0:08:14,0:08:18,The North,Winter Town,"['Arya Stark', 'Drogon', 'Rhaegal']",68,8
3308,0:08:18,0:08:21,The North,Winter Town,"['Drogon', 'Rhaegal']",68,8
3309,0:08:21,0:08:26,The North,Winter Town,"['Daenerys Targaryen', 'Qhono']",68,8
3310,0:08:26,0:08:37,The North,Winterfell,"['Drogon', 'Rhaegal', 'Sansa Stark']",68,8
3311,0:08:37,0:08:46,The North,Winterfell,"['Drogon', 'Rhaegal']",68,8
3312,0:08:46,0:09:02,The North,Winterfell,"['Jon Snow', 'Daenerys Targaryen', 'Bran Stark']",68,8
3313,0:09:02,0:09:32,The North,Winterfell,"['Jon Snow', 'Daenerys Targaryen', 'Bran Stark', 'Sansa Stark', 'Yohn Royce', 'Lyanna Mormont', 'Ned Umber', 'Robett Glover', 'Podrick Payne', 'Brienne of Tarth', 'Jorah Mormont']",68,8
3314,0:09:32,0:09:52,The North,Winterfell,"['Jon Snow', 'Daenerys Targaryen', 'Bran Stark', 'Sansa Stark', 'Yohn Royce', 'Lyanna Mormont', 'Ned Umber', 'Robett Glover', 'Podrick Payne', 'Brienne of Tarth', 'Jorah Mormont', 'Davos Seaworth', 'Grey Worm', 'Missandei']",68,8
3315,0:09:52,0:10:33,The North,Winterfell,"['Jon Snow', 'Daenerys Targaryen', 'Bran Stark', 'Sansa Stark', 'Yohn Royce', 'Lyanna Mormont', 'Ned Umber', 'Robett Glover', 'Podrick Payne', 'Brienne of Tarth', 'Jorah Mormont', 'Davos Seaworth', 'Grey Worm', 'Missandei', 'Tyrion Lannister', 'Lord Varys']",68,8
3316,0:10:33,0:11:14,The North,Winterfell,"['Ned Umber', 'Sansa Stark', 'Jon Snow', 'Daenerys Targaryen', 'Tyrion Lannister', 'Lord Varys', 'Maester Wolkan']",68,8
3317,0:11:14,0:11:20,The North,Winterfell,"['Sansa Stark', 'Jon Snow', 'Daenerys Targaryen', 'Tyrion Lannister', 'Lord Varys', 'Bran Stark', 'Maester Wolkan']",68,8
3318,0:11:20,0:13:40,The North,Winterfell,"['Sansa Stark', 'Jon Snow', 'Daenerys Targaryen', 'Tyrion Lannister', 'Lord Varys', 'Bran Stark', 'Lyanna Mormont', 'Yohn Royce', 'Brienne of Tarth', 'Davos Seaworth', 'Qhono', 'Grey Worm']",68,8
3319,0:13:40,0:14:00,The North,Winterfell,['Gendry'],68,8
3320,0:14:00,0:14:06,The North,Winterfell,"['Gendry', 'Tyrion Lannister']",68,8
3321,0:14:06,0:14:33,The North,Winterfell,"['Tyrion Lannister', 'Sansa Stark', 'Yohn Royce']",68,8
3322,0:14:33,0:16:12,The North,Winterfell,"['Tyrion Lannister', 'Sansa Stark']",68,8
3323,0:16:12,0:16:16,The North,Winterfell,['Tyrion Lannister'],68,8
3324,0:16:16,0:16:23,The North,Winterfell,"['Tyrion Lannister', 'Bran Stark']",68,8
3325,0:16:23,0:16:33,The North,Winterfell,['Jon Snow'],68,8
3326,0:16:33,0:18:32,The North,Winterfell,"['Jon Snow', 'Arya Stark']",68,8
3327,0:18:32,0:19:04,The Crownlands,King's Landing,"['Qyburn', 'Cersei Lannister', 'Gregor Clegane']",68,8
3328,0:19:04,0:19:22,The Crownlands,Blackwater Bay,"['Euron Greyjoy', 'Harry Strickland']",68,8
3329,0:19:22,0:20:46,The Crownlands,Blackwater Bay,"['Euron Greyjoy', 'Yara Greyjoy']",68,8
3330,0:20:46,0:21:39,The Crownlands,King's Landing,"['Qyburn', 'Cersei Lannister', 'Gregor Clegane', 'Euron Greyjoy', 'Harry Strickland']",68,8
3331,0:21:39,0:23:28,The Crownlands,King's Landing,"['Qyburn', 'Cersei Lannister', 'Gregor Clegane', 'Euron Greyjoy']",68,8
3332,0:23:28,0:24:08,The Crownlands,King's Landing,"['Bronn', 'Craya', 'Dirah', 'Marei']",68,8
3333,0:24:08,0:24:42,The Crownlands,King's Landing,"['Bronn', 'Craya', 'Dirah', 'Marei', 'Qyburn']",68,8
3334,0:24:42,0:25:33,The Crownlands,King's Landing,"['Bronn', 'Qyburn']",68,8
3335,0:25:33,0:25:37,The Crownlands,King's Landing,"['Bronn', 'Qyburn', 'Lannister Guard']",68,8
3336,0:25:37,0:26:12,The Crownlands,King's Landing,"['Bronn', 'Qyburn']",68,8
3337,0:26:12,0:27:52,The Crownlands,King's Landing,"['Cersei Lannister', 'Euron Greyjoy']",68,8
3338,0:27:52,0:28:04,The Crownlands,Blackwater Bay,[],68,8
3339,0:28:04,0:28:15,The Crownlands,Blackwater Bay,[],68,8
3340,0:28:15,0:28:23,The Crownlands,Blackwater Bay,['Yara Greyjoy'],68,8
3341,0:28:23,0:29:05,The Crownlands,Blackwater Bay,"['Yara Greyjoy', 'Theon Greyjoy']",68,8
3342,0:29:05,0:30:10,The Narrow Sea,,"['Yara Greyjoy', 'Theon Greyjoy']",68,8
3343,0:30:10,0:30:33,The North,Winterfell,[],68,8
3344,0:30:33,0:30:40,The North,Winterfell,"['Yohn Royce', 'Alys Karstark', 'Davos Seaworth', 'Lord Varys', 'Tyrion Lannister']",68,8
3345,0:30:40,0:31:22,The North,Winterfell,"['Davos Seaworth', 'Lord Varys', 'Tyrion Lannister']",68,8
3346,0:31:22,0:31:44,The North,Winterfell,"['Davos Seaworth', 'Lord Varys', 'Tyrion Lannister']",68,8
3347,0:31:44,0:31:50,The North,Winterfell,"['Davos Seaworth', 'Lord Varys', 'Tyrion Lannister', 'Daenerys Targaryen', 'Jon Snow']",68,8
3348,0:31:50,0:32:04,The North,Winterfell,"['Davos Seaworth', 'Lord Varys', 'Tyrion Lannister']",68,8
3349,0:32:04,0:32:10,The North,Winterfell,"['Davos Seaworth', 'Lord Varys', 'Tyrion Lannister', 'Daenerys Targaryen', 'Jon Snow']",68,8
3350,0:32:10,0:32:14,The North,Winterfell,"['Davos Seaworth', 'Lord Varys', 'Tyrion Lannister']",68,8
3351,0:32:14,0:32:49,The North,Winterfell,"['Daenerys Targaryen', 'Jon Snow']",68,8
3352,0:32:49,0:33:12,The North,Winterfell,"['Daenerys Targaryen', 'Jon Snow', 'Qhono']",68,8
3353,0:33:12,0:34:47,The North,Winterfell,"['Daenerys Targaryen', 'Jon Snow', 'Drogon', 'Rhaegal']",68,8
3354,0:34:47,0:35:00,The North,Winterfell,"['Jon Snow', 'Rhaegal']",68,8
3355,0:35:00,0:35:03,The North,Winterfell,"['Jon Snow', 'Rhaegal', 'Davos Seaworth', 'Lord Varys', 'Tyrion Lannister']",68,8
3356,0:35:03,0:36:24,The North,Outside Winterfell,"['Daenerys Targaryen', 'Jon Snow', 'Drogon', 'Rhaegal']",68,8
3357,0:36:24,0:36:40,The North,Outside Winterfell,"['Daenerys Targaryen', 'Jon Snow', 'Drogon', 'Rhaegal']",68,8
3358,0:36:40,0:37:10,The North,Outside Winterfell,"['Daenerys Targaryen', 'Jon Snow']",68,8
3359,0:37:10,0:37:28,The North,Outside Winterfell,"['Daenerys Targaryen', 'Jon Snow', 'Drogon', 'Rhaegal']",68,8
3360,0:37:28,0:37:44,The North,Winterfell,['Gendry'],68,8
3361,0:37:44,0:38:03,The North,Winterfell,"['Gendry', 'Sandor Clegane']",68,8
3362,0:38:03,0:38:47,The North,Winterfell,"['Gendry', 'Sandor Clegane', 'Arya Stark']",68,8
3363,0:38:47,0:39:57,The North,Winterfell,"['Gendry', 'Arya Stark']",68,8
3364,0:39:57,0:40:05,The North,Winterfell,['Sansa Stark'],68,8
3365,0:40:05,0:41:49,The North,Winterfell,"['Sansa Stark', 'Jon Snow']",68,8
3366,0:41:49,0:41:58,The North,Winterfell,"['Daenerys Targaryen', 'Jorah Mormont']",68,8
3367,0:41:58,0:44:22,The North,Winterfell,"['Daenerys Targaryen', 'Jorah Mormont', 'Samwell Tarly']",68,8
3368,0:44:22,0:44:29,The North,Winterfell,['Samwell Tarly'],68,8
3369,0:44:29,0:45:18,The North,Winterfell,"['Samwell Tarly', 'Bran Stark']",68,8
3370,0:45:18,0:45:39,The North,Winterfell,['Jon Snow'],68,8
3371,0:45:39,0:49:26,The North,Winterfell,"['Jon Snow', 'Samwell Tarly']",68,8
3372,0:49:26,0:49:31,The North,Last Hearth,[],68,8
3373,0:49:31,0:51:27,The North,Last Hearth,"['Tormund Giantsbane', 'Beric Dondarrion']",68,8
3374,0:51:27,0:51:47,The North,Last Hearth,"['Tormund Giantsbane', 'Beric Dondarrion', 'Eddison Tollett']",68,8
3375,0:51:47,0:52:14,The North,Last Hearth,"['Tormund Giantsbane', 'Beric Dondarrion', 'Eddison Tollett']",68,8
3376,0:52:14,0:53:15,The North,Last Hearth,"['Tormund Giantsbane', 'Beric Dondarrion', 'Eddison Tollett', 'Ned Umber']",68,8
3377,0:53:15,0:53:29,The North,Winter Town,['Jaime Lannister'],68,8
3378,0:53:29,0:54:10,The North,Winterfell,['Jaime Lannister'],68,8
3379,0:54:10,0:54:29,The North,Winterfell,"['Jaime Lannister', 'Bran Stark']",68,8
3380,0:03:39,0:07:46,The North,Winterfell,"['Jaime Lannister', 'Daenerys Targaryen', 'Sansa Stark', 'Jon Snow', 'Tyrion Lannister', 'Lyanna Mormont', 'Davos Seaworth', 'Yohn Royce', 'Alys Karstark', 'Brienne of Tarth', 'Lord Varys', 'Grey Worm', 'Missandei', 'Jorah Mormont', 'Bran Stark']",69,8
3381,0:07:46,0:08:12,The North,Winterfell,"['Jaime Lannister', 'Daenerys Targaryen', 'Sansa Stark', 'Jon Snow', 'Tyrion Lannister', 'Lyanna Mormont', 'Davos Seaworth', 'Yohn Royce', 'Alys Karstark', 'Brienne of Tarth', 'Lord Varys', 'Grey Worm', 'Missandei', 'Jorah Mormont', 'Bran Stark']",69,8
3382,0:08:12,0:08:21,The North,Winterfell,"['Jaime Lannister', 'Daenerys Targaryen', 'Jon Snow', 'Tyrion Lannister', 'Lyanna Mormont', 'Davos Seaworth', 'Yohn Royce', 'Alys Karstark', 'Brienne of Tarth', 'Lord Varys', 'Grey Worm', 'Missandei', 'Jorah Mormont', 'Bran Stark']",69,8
3383,0:08:21,0:08:26,The North,Winterfell,"['Jaime Lannister', 'Daenerys Targaryen', 'Tyrion Lannister', 'Lyanna Mormont', 'Davos Seaworth', 'Yohn Royce', 'Alys Karstark', 'Brienne of Tarth', 'Lord Varys', 'Grey Worm', 'Missandei', 'Jorah Mormont', 'Bran Stark']",69,8
3384,0:08:26,0:08:36,The North,Winterfell,"['Jaime Lannister', 'Lyanna Mormont', 'Davos Seaworth', 'Yohn Royce', 'Brienne of Tarth', 'Grey Worm', 'Bran Stark']",69,8
3385,0:08:36,0:08:42,The North,Winterfell,"['Jaime Lannister', 'Lyanna Mormont', 'Davos Seaworth', 'Yohn Royce', 'Grey Worm', 'Bran Stark']",69,8
3386,0:08:42,0:09:00,The North,Winterfell,"['Daenerys Targaryen', 'Tyrion Lannister', 'Lord Varys', 'Jorah Mormont']",69,8
3387,0:09:00,0:09:11,The North,Winterfell,"['Tyrion Lannister', 'Lord Varys', 'Jorah Mormont']",69,8
3388,0:09:11,0:09:38,The North,Winterfell,['Gendry'],69,8
3389,0:09:38,0:11:54,The North,Winterfell,"['Gendry', 'Arya Stark']",69,8
3390,0:11:54,0:13:16,The North,Winterfell,"['Jaime Lannister', 'Bran Stark']",69,8
3391,0:13:16,0:13:40,The North,Winterfell,['Tyrion Lannister'],69,8
3392,0:13:40,0:15:07,The North,Winterfell,"['Jaime Lannister', 'Tyrion Lannister']",69,8
3393,0:15:07,0:16:02,The North,Winterfell,"['Jaime Lannister', 'Tyrion Lannister']",69,8
3394,0:16:02,0:16:07,The North,Winterfell,"['Jaime Lannister', 'Tyrion Lannister']",69,8
3395,0:16:07,0:16:17,The North,Winterfell,"['Jaime Lannister', 'Tyrion Lannister', 'Brienne of Tarth']",69,8
3396,0:16:17,0:16:27,The North,Winterfell,"['Grey Worm', 'Jaime Lannister']",69,8
3397,0:16:27,0:16:32,The North,Winterfell,['Podrick Payne'],69,8
3398,0:16:32,0:16:56,The North,Winterfell,"['Brienne of Tarth', 'Jaime Lannister', 'Podrick Payne']",69,8
3399,0:16:56,0:18:13,The North,Winterfell,"['Brienne of Tarth', 'Jaime Lannister']",69,8
3400,0:18:13,0:19:33,The North,Winterfell,"['Daenerys Targaryen', 'Jorah Mormont']",69,8
3401,0:19:33,0:20:07,The North,Winterfell,"['Daenerys Targaryen', 'Sansa Stark', 'Yohn Royce']",69,8
3402,0:20:07,0:23:33,The North,Winterfell,"['Daenerys Targaryen', 'Sansa Stark']",69,8
3403,0:23:33,0:23:39,The North,Winterfell,"['Daenerys Targaryen', 'Sansa Stark', 'Maester Wolkan']",69,8
3404,0:23:39,0:24:43,The North,Winterfell,"['Daenerys Targaryen', 'Sansa Stark', 'Maester Wolkan', 'Theon Greyjoy']",69,8
3405,0:24:43,0:24:46,The North,Winterfell,[],69,8
3406,0:24:46,0:25:27,The North,Winterfell,"['Davos Seaworth', 'Gilly', 'Fergus']",69,8
3407,0:25:27,0:25:38,The North,Winterfell,['Gilly'],69,8
3408,0:25:38,0:26:32,The North,Winterfell,"['Davos Seaworth', 'Teela', 'Gilly']",69,8
3409,0:26:32,0:26:37,The North,Winterfell,"['Davos Seaworth', 'Gilly']",69,8
3410,0:26:37,0:26:41,The North,Winterfell,[],69,8
3411,0:26:41,0:26:57,The North,Winterfell,"['Jon Snow', 'Eddison Tollett', 'Samwell Tarly', 'Beric Dondarrion']",69,8
3412,0:26:57,0:27:51,The North,Winterfell,"['Jon Snow', 'Eddison Tollett', 'Samwell Tarly', 'Beric Dondarrion', 'Tormund Giantsbane']",69,8
3413,0:27:51,0:27:56,The North,Winterfell,[],69,8
3414,0:27:56,0:28:02,The North,Winterfell,['Gendry'],69,8
3415,0:28:02,0:28:07,The North,Winterfell,[],69,8
3416,0:28:07,0:28:11,The North,Winterfell,['Fergus'],69,8
3417,0:28:11,0:28:21,The North,Winterfell,[],69,8
3418,0:28:21,0:31:28,The North,Winterfell,"['Jon Snow', 'Theon Greyjoy', 'Arya Stark', 'Jaime Lannister', 'Daenerys Targaryen', 'Sansa Stark', 'Tyrion Lannister', 'Lyanna Mormont', 'Davos Seaworth', 'Yohn Royce', 'Alys Karstark', 'Brienne of Tarth', 'Lord Varys', 'Missandei', 'Jorah Mormont', 'Bran Stark', 'Tormund Giantsbane', 'Samwell Tarly', 'Beric Dondarrion', 'Qhono', 'Grey Worm']",69,8
3419,0:31:28,0:31:31,The North,Winterfell,"['Jon Snow', 'Daenerys Targaryen', 'Tyrion Lannister', 'Bran Stark']",69,8
3420,0:31:31,0:31:36,The North,Winterfell,"['Daenerys Targaryen', 'Tyrion Lannister', 'Bran Stark']",69,8
3421,0:31:36,0:32:08,The North,Winterfell,"['Tyrion Lannister', 'Bran Stark']",69,8
3422,0:32:08,0:32:21,The North,Winterfell,['Grey Worm'],69,8
3423,0:32:21,0:32:32,The North,Winterfell,['Missandei'],69,8
3424,0:32:32,0:33:45,The North,Winterfell,"['Missandei', 'Grey Worm']",69,8
3425,0:33:45,0:34:22,The North,Winterfell,"['Jon Snow', 'Samwell Tarly', 'Ghost']",69,8
3426,0:34:22,0:35:54,The North,Winterfell,"['Jon Snow', 'Samwell Tarly', 'Ghost', 'Eddison Tollett']",69,8
3427,0:35:54,0:37:15,The North,Winterfell,"['Tyrion Lannister', 'Jaime Lannister']",69,8
3428,0:37:15,0:38:04,The North,Winterfell,"['Tyrion Lannister', 'Jaime Lannister', 'Brienne of Tarth', 'Podrick Payne']",69,8
3429,0:38:04,0:39:53,The North,Winterfell,"['Tyrion Lannister', 'Jaime Lannister', 'Brienne of Tarth', 'Podrick Payne', 'Davos Seaworth', 'Tormund Giantsbane']",69,8
3430,0:39:53,0:41:15,The North,Winterfell,"['Sandor Clegane', 'Arya Stark']",69,8
3431,0:41:15,0:42:35,The North,Winterfell,"['Sandor Clegane', 'Arya Stark', 'Beric Dondarrion']",69,8
3432,0:42:35,0:42:40,The North,Winterfell,['Arya Stark'],69,8
3433,0:42:40,0:43:07,The North,Winterfell,"['Arya Stark', 'Gendry']",69,8
3434,0:43:07,0:43:55,The North,Winterfell,"['Arya Stark', 'Gendry']",69,8
3435,0:43:55,0:45:39,The North,Winterfell,"['Arya Stark', 'Gendry']",69,8
3436,0:45:39,0:49:49,The North,Winterfell,"['Tyrion Lannister', 'Jaime Lannister', 'Brienne of Tarth', 'Podrick Payne', 'Davos Seaworth', 'Tormund Giantsbane']",69,8
3437,0:49:49,0:50:34,The North,Winterfell,"['Samwell Tarly', 'Jorah Mormont', 'Lyanna Mormont']",69,8
3438,0:50:34,0:52:07,The North,Winterfell,"['Samwell Tarly', 'Jorah Mormont']",69,8
3439,0:52:07,0:53:04,The North,Winterfell,"['Tyrion Lannister', 'Jaime Lannister', 'Brienne of Tarth', 'Podrick Payne', 'Davos Seaworth', 'Tormund Giantsbane']",69,8
3440,0:53:04,0:53:08,The North,Winterfell,"['Samwell Tarly', 'Gilly', 'Baby Sam']",69,8
3441,0:53:08,0:53:22,The North,Winterfell,"['Sansa Stark', 'Theon Greyjoy']",69,8
3442,0:53:22,0:53:29,The North,Winterfell,"['Arya Stark', 'Gendry']",69,8
3443,0:53:29,0:53:48,The North,Winterfell,"['Missandei', 'Grey Worm']",69,8
3444,0:53:48,0:53:56,The North,Winterfell,['Jorah Mormont'],69,8
3445,0:53:56,0:57:16,The North,Winterfell,"['Daenerys Targaryen', 'Jon Snow']",69,8
3446,0:57:16,0:57:35,The North,Winterfell,"['Daenerys Targaryen', 'Jon Snow', 'Tyrion Lannister']",69,8
3447,0:57:35,0:57:49,The North,Winterfell,"['Daenerys Targaryen', 'Jon Snow', 'Tyrion Lannister']",69,8
3448,0:57:49,0:58:16,The North,Outside Winterfell,['White Walker'],69,8
3449,0:03:37,0:04:18,The North,Winterfell,['Samwell Tarly'],70,8
3450,0:04:18,0:04:22,The North,Winterfell,['Samwell Tarly'],70,8
3451,0:04:22,0:04:26,The North,Winterfell,"['Samwell Tarly', 'Lyanna Mormont']",70,8
3452,0:04:26,0:04:53,The North,Winterfell,['Tyrion Lannister'],70,8
3453,0:04:53,0:04:58,The North,Winterfell,"['Tyrion Lannister', 'Bran Stark', 'Theon Greyjoy', 'Alys Karstark']",70,8
3454,0:04:58,0:05:02,The North,Winterfell,['Tyrion Lannister'],70,8
3455,0:05:02,0:05:09,The North,Winterfell,"['Bran Stark', 'Theon Greyjoy', 'Alys Karstark']",70,8
3456,0:05:09,0:05:20,The North,Winterfell,[],70,8
3457,0:05:20,0:05:36,The North,Winterfell,[],70,8
3458,0:05:36,0:05:43,The North,Winterfell,['Davos Seaworth'],70,8
3459,0:05:43,0:05:46,The North,Winterfell,"['Davos Seaworth', 'Sansa Stark', 'Arya Stark']",70,8
3460,0:05:46,0:05:57,The North,Winterfell,"['Sansa Stark', 'Arya Stark']",70,8
3461,0:05:57,0:06:01,The North,Winterfell,"['Drogon', 'Rhaegal']",70,8
3462,0:06:01,0:06:16,The North,Winterfell,[],70,8
3463,0:06:16,0:06:27,The North,Winterfell,[],70,8
3464,0:06:27,0:06:38,The North,Winterfell,[],70,8
3465,0:06:38,0:06:44,The North,Winterfell,"['Podrick Payne', 'Brienne of Tarth', 'Jaime Lannister']",70,8
3466,0:06:44,0:06:48,The North,Winterfell,['Grey Worm'],70,8
3467,0:06:48,0:07:08,The North,Winterfell,"['Tormund Giantsbane', 'Beric Dondarrion', 'Sandor Clegane', 'Gendry', 'Eddison Tollett']",70,8
3468,0:07:08,0:07:15,The North,Winterfell,"['Eddison Tollett', 'Samwell Tarly']",70,8
3469,0:07:15,0:07:23,The North,Winterfell,[],70,8
3470,0:07:23,0:07:29,The North,Winterfell,[],70,8
3471,0:07:29,0:07:33,The North,Winterfell,"['Jorah Mormont', 'Ghost']",70,8
3472,0:07:33,0:07:58,The North,Winterfell,['Jorah Mormont'],70,8
3473,0:07:58,0:08:08,The North,Winterfell,"['Jon Snow', 'Rhaegal', 'Drogon']",70,8
3474,0:08:08,0:08:23,The North,Winterfell,"['Jon Snow', 'Daenerys Targaryen']",70,8
3475,0:08:23,0:08:36,The North,Winterfell,"['Sansa Stark', 'Arya Stark']",70,8
3476,0:08:36,0:08:42,The North,Winterfell,['Melisandre'],70,8
3477,0:08:42,0:08:58,The North,Winterfell,['Davos Seaworth'],70,8
3478,0:08:58,0:09:37,The North,Winterfell,"['Melisandre', 'Jorah Mormont']",70,8
3479,0:09:37,0:10:22,The North,Winterfell,"['Melisandre', 'Jorah Mormont', 'Ghost']",70,8
3480,0:10:22,0:10:24,The North,Winterfell,[],70,8
3481,0:10:24,0:10:34,The North,Winterfell,"['Sansa Stark', 'Arya Stark']",70,8
3482,0:10:34,0:10:37,The North,Winterfell,['Davos Seaworth'],70,8
3483,0:10:37,0:10:39,The North,Winterfell,"['Brienne of Tarth', 'Jaime Lannister']",70,8
3484,0:10:39,0:10:41,The North,Winterfell,['Grey Worm'],70,8
3485,0:10:41,0:10:43,The North,Winterfell,"['Tormund Giantsbane', 'Beric Dondarrion']",70,8
3486,0:10:43,0:10:46,The North,Winterfell,"['Eddison Tollett', 'Samwell Tarly']",70,8
3487,0:10:46,0:10:53,The North,Winterfell,"['Jorah Mormont', 'Melisandre']",70,8
3488,0:10:53,0:11:00,The North,Winterfell,"['Jorah Mormont', 'Ghost']",70,8
3489,0:11:00,0:11:06,The North,Winterfell,['Melisandre'],70,8
3490,0:11:06,0:11:18,The North,Winterfell,"['Melisandre', 'Grey Worm']",70,8
