,Release Date,Season,Episode,Episode Title,Name,Sentence,sentiment_score
20316,2017-07-23,Season 7,Episode 2,Stormborn,daenerys targaryen,Who gave the order to kill me?,-0.9923175573348999
20317,2017-07-23,Season 7,Episode 2,Stormborn,lord varys,King Robert.,0.9885305166244507
20318,2017-07-23,Season 7,Episode 2,Stormborn,daenerys targaryen,Who hired the assassins?,-0.9919222593307495
20319,2017-07-23,Season 7,Episode 2,Stormborn,daenerys targaryen,Who sent word to Essos to murder Daenerys Targaryen?,-0.9870368242263794
20320,2017-07-23,Season 7,Episode 2,Stormborn,lord varys,"Your Grace, I did what had to be done to--",0.994458794593811
20321,2017-07-23,Season 7,Episode 2,Stormborn,daenerys targaryen,To keep yourself alive.,0.9995275735855103
20322,2017-07-23,Season 7,Episode 2,Stormborn,tyrion lannister,Lord Varys has proven himself a loyal servant.,0.9993650913238525
20323,2017-07-23,Season 7,Episode 2,Stormborn,daenerys targaryen,"Proven himself loyal? Quite the opposite. If he dislikes one monarch, he conspires to crown the next one. What king of a servant is that?",-0.9740053415298462
20324,2017-07-23,Season 7,Episode 2,Stormborn,lord varys,"The kind the realm needs. Incompetence should not be rewarded with blind loyalty. As long as I have my eyes, I'll use them. I wasn't born into a great house. I came from nothing. I was sold as a slave and carved up as an offering. When I was a child, I lived in alleys, gutters, abandoned houses. You wish to know where my true loyalties lie? Not with any king or queen, but with the people. The people who suffer under despots and prosper under just rule. The people whose hearts you aim to win. If you demand blind allegiance, I respect your wishes. Grey Worm can behead me or your dragons can devour me. But if you let me live, I will serve you well. I will dedicate myself to seeing you on the Iron Throne because I choose you. Because I know the people have no better chance than you.",0.6937533020973206
20325,2017-07-23,Season 7,Episode 2,Stormborn,daenerys targaryen,"Swear this to me, Varys. If you ever think I'm failing the people, you won't conspire behind my back. You'll look me in the eye as you have done today, and you'll tell me how I'm failing them.",0.4082510769367218
20326,2017-07-23,Season 7,Episode 2,Stormborn,lord varys,"I swear it, my queen.",0.9410187005996704
20327,2017-07-23,Season 7,Episode 2,Stormborn,daenerys targaryen,"And I swear this--if you ever betray me, I'll burn you alive.",-0.5480467081069946
20328,2017-07-23,Season 7,Episode 2,Stormborn,lord varys,I would expect nothing less from the Mother of Dragons.,0.9243960380554199
20329,2017-07-23,Season 7,Episode 2,Stormborn,grey worm,"Forgive me, my queen. A red priestess from As'shai has come to see you.",0.990477979183197
20330,2017-07-23,Season 7,Episode 2,Stormborn,melisandre,"Queen Daeneys, I was a slave once, bought and sold, scourged and branded. It is an honor to meet the Breaker of Chains.",0.9984814524650574
20331,2017-07-23,Season 7,Episode 2,Stormborn,daenerys targaryen,The Red Priests helped bring peace to Meereen. You are very welcome here. What is your name?,0.9995923638343811
20332,2017-07-23,Season 7,Episode 2,Stormborn,melisandre,I am called Melisandre.,0.9257959127426147
20333,2017-07-23,Season 7,Episode 2,Stormborn,lord varys,"She once served another who wanted the Iron Throne. It didn't end well for Stannis Baratheon, did it?",-0.9976993203163147
20334,2017-07-23,Season 7,Episode 2,Stormborn,melisandre,"No, it didn't.",-0.9844022393226624
20335,2017-07-23,Season 7,Episode 2,Stormborn,daenerys targaryen,You chose an auspicious day to arrive at Dragonstone.,0.573708176612854
20336,2017-07-23,Season 7,Episode 2,Stormborn,daenerys targaryen,We've just decided to pardon those who served the wrong king.,-0.9813698530197144
20337,2017-07-23,Season 7,Episode 2,Stormborn,daenerys targaryen,"The Lord of Light doesn't have many followers in Westeros, does he?",-0.9976388216018677
20338,2017-07-23,Season 7,Episode 2,Stormborn,melisandre,Not yet. But even those who don't worship the Lord can serve his cause.,0.9961509704589844
20339,2017-07-23,Season 7,Episode 2,Stormborn,daenerys targaryen,What does your Lord expect from me?,-0.8144816160202026
20340,2017-07-23,Season 7,Episode 2,Stormborn,melisandre,The Long Night is coming. Only the prince who was promised can bring the dawn.,-0.10998809337615967
20341,2017-07-23,Season 7,Episode 2,Stormborn,daenerys targaryen,The prince who was promised will bring the dawn. I'm afraid I'm not a prince.,-0.9755862355232239
20342,2017-07-23,Season 7,Episode 2,Stormborn,missandei,"Your Grace, forgive me, but your translation is not quite accurate. That noun has no gender in High Valyrian, so the proper translation for that prophecy would be the prince or princess who was promised will bring the dawn.",-0.9978910088539124
20343,2017-07-23,Season 7,Episode 2,Stormborn,tyrion lannister,"Doesn't really roll off the tongue, does it?",-0.9993681311607361
20344,2017-07-23,Season 7,Episode 2,Stormborn,daenerys targaryen,"No, but I like it better.",0.999559223651886
20345,2017-07-23,Season 7,Episode 2,Stormborn,daenerys targaryen,And you believe this prophecy refers to me?,-0.9392491579055786
20346,2017-07-23,Season 7,Episode 2,Stormborn,melisandre,"Prophecies are dangerous things. I believe you have a role to play, as does another. The King in the North, Jon Snow.",0.9788286089897156
20347,2017-07-23,Season 7,Episode 2,Stormborn,tyrion lannister,Jon Snow? Ned Stark's bastard?,-0.9710829854011536
20348,2017-07-23,Season 7,Episode 2,Stormborn,daenerys targaryen,You know him?,0.829477071762085
20349,2017-07-23,Season 7,Episode 2,Stormborn,tyrion lannister,I traveled with him to the Wall when he joined the Night's Watch.,-0.9161618947982788
20350,2017-07-23,Season 7,Episode 2,Stormborn,lord varys,"And why do you think the Lord of Light singled out this Jon Snow aside from the visions you've seen in the flames, that is?",0.3128739297389984
20351,2017-07-23,Season 7,Episode 2,Stormborn,melisandre,As Lord Commander of the Night's Watch he allowed the Wildlings south of the Wall to protect them from great danger. As King in the North he has united those Wildlings with the northern houses so together they may face their common enemy.,0.9961210489273071
20352,2017-07-23,Season 7,Episode 2,Stormborn,daenerys targaryen,He sounds like quite a man.,0.9958162307739258
20353,2017-07-23,Season 7,Episode 2,Stormborn,melisandre,"Summon Jon Snow. Let him stand before you and tell you things that have happened to him, the things that he has seen with his own eyes.",0.9685655236244202
20354,2017-07-23,Season 7,Episode 2,Stormborn,tyrion lannister,"I can't speak to prophecies or visions in the flames, but I like Jon Snow and I trusted him, and I am an excellent judge of character.",0.9996241331100464
20355,2017-07-23,Season 7,Episode 2,Stormborn,tyrion lannister,"If he does rule the north, he would make a valuable ally. The Lannisters executed his father and conspired to murder his brother. Jon Snow has even more reason to hate Cersei than you do.",-0.9836218953132629
20356,2017-07-23,Season 7,Episode 2,Stormborn,daenerys targaryen,Very well. Send a raven north. Tell Jon Snow that his Queen invites him to come to Drangonstone...and bend the knee.,0.9803086519241333
20357,2017-07-23,Season 7,Episode 2,Stormborn,sansa stark,Do you think it's really Tyrion? It could be someone trying to lure you into a trap.,-0.9960401058197021
20358,2017-07-23,Season 7,Episode 2,Stormborn,jon snow,Read the last bit.,-0.8361921310424805
20359,2017-07-23,Season 7,Episode 2,Stormborn,sansa stark,"All dwarfs are bastards in their father's eyes."" What does that mean?",-0.9953336715698242
20360,2017-07-23,Season 7,Episode 2,Stormborn,jon snow,It's something he said to me the first night we met. You know him better than any of us. What do you think?,0.9898537993431091
20361,2017-07-23,Season 7,Episode 2,Stormborn,sansa stark,"Tyrion is not like the other Lannisters. He was always kind to me, but it's too great a risk. ""The Seven Kingdoms will bleed as long as Cersei sits on the Iron Throne. Join us. Together we can end her tyranny.""",-0.9561352133750916
20362,2017-07-23,Season 7,Episode 2,Stormborn,davos seaworth,"Sounds like a charmer. Of course, the casual mention of a Dothraki horde, a legion of Unsullied and three dragons, a bit less charming.",-0.9300521612167358
20363,2017-07-23,Season 7,Episode 2,Stormborn,jon snow,What?,-0.9872739315032959
20364,2017-07-23,Season 7,Episode 2,Stormborn,davos seaworth,"Fire kills Whites, you told me. What breathes fire?",-0.9451553225517273
20365,2017-07-23,Season 7,Episode 2,Stormborn,sansa stark,You're not suggesting Jon meet with her?,-0.9574294090270996
20366,2017-07-23,Season 7,Episode 2,Stormborn,davos seaworth,"No, too dangerous.",-0.9749906659126282
20367,2017-07-23,Season 7,Episode 2,Stormborn,jon snow,But?,-0.9712024927139282
20368,2017-07-23,Season 7,Episode 2,Stormborn,davos seaworth,"But if the Army of the Dead makes it passed the Wall, do we have enough men to fight them?",-0.9976107478141785
20369,2017-07-23,Season 7,Episode 2,Stormborn,cersei lannister,"If the Mad King's daughter takes the Iron Throne, she will destroy the Realm as we know it. Some of you are bannermen of House Tyrell. But House Tyrell is in open rebellion against the Crown. With their help the Mad King's daughter has ferried an army of savages to our shores. Mindless Unsullied soldiers who will destroy your castles and your holdfasts. Dothraki heathens who will burn your villages to the ground, rape and enslave your women, and butcher your children without a second thought. This is how Olenna Tyrell rewards centuries of service and loyalty.",0.9903129935264587
20370,2017-07-23,Season 7,Episode 2,Stormborn,cersei lannister,"You all remember the Mad King. You remember the horrors he inflicted upon his people. His daughter is no different. In Essos her brutality is already legendary. She crucified hundreds of noblemen in Slaver's Bay. And when she grew bored of that, she fed them to her dragons.",-0.9513425827026367
20371,2017-07-23,Season 7,Episode 2,Stormborn,cersei lannister,"It is my solemn duty to protect the people, and I will but I need your help, My Lords. We must stand together, all of us, if we hope to stop her.",0.9344359636306763
20372,2017-07-23,Season 7,Episode 2,Stormborn,randyll,"She has three full-grown dragons, Your Grace. The same as Aegon when he conquered the Seven Kingdoms. How do you propose to stop them?",0.8688055872917175
20373,2017-07-23,Season 7,Episode 2,Stormborn,qyburn,"We are currently at work on a solution, My Lord.",0.9884288907051086
20374,2017-07-23,Season 7,Episode 2,Stormborn,jaime lannister,Lord Tarley.,0.9724766612052917
20375,2017-07-23,Season 7,Episode 2,Stormborn,randyll,"Ser, Jaime. I believe you know my son.",0.9975278377532959
20376,2017-07-23,Season 7,Episode 2,Stormborn,dickon,"Ser, Jaime.",0.3759472370147705
20377,2017-07-23,Season 7,Episode 2,Stormborn,jaime lannister,"Rickon, isn't it?",-0.988408625125885
20378,2017-07-23,Season 7,Episode 2,Stormborn,dickon,Dickon.,-0.983738899230957
20379,2017-07-23,Season 7,Episode 2,Stormborn,jaime lannister,That's it.,0.9993582367897034
20380,2017-07-23,Season 7,Episode 2,Stormborn,jaime lannister,Thank you for coming. The other lords of the Reach look to you for guidance now more than ever. They might not have come if you hadn't.,0.9977497458457947
20381,2017-07-23,Season 7,Episode 2,Stormborn,randyll,"If my queen summons me, I answer the call. And I've heard what she does to those that defy her.",0.9962997436523438
20382,2017-07-23,Season 7,Episode 2,Stormborn,jaime lannister,Do you ride for Hornhill today?,0.9139658808708191
20383,2017-07-23,Season 7,Episode 2,Stormborn,randyll,I have an army to mobilize. It won't be long until the fighting starts.,0.9239480495452881
20384,2017-07-23,Season 7,Episode 2,Stormborn,jaime lannister,And what side will you be fighting for? You were the only man to defeat Robert Baratheon in battle. Not even Rhaegar Targaryen could --,-0.8812068104743958
20385,2017-07-23,Season 7,Episode 2,Stormborn,randyll,"It's a long ride back to the reach, Ser Jaime. How may I serve?",-0.7605391144752502
20386,2017-07-23,Season 7,Episode 2,Stormborn,jaime lannister,I want you to be my ranking general in the wars to come. I want you to swear allegiance to Cersei and I want you to help her destroy her enemies. All of her enemies.,0.9939388632774353
20387,2017-07-23,Season 7,Episode 2,Stormborn,randyll,Including Olenna Tyrell? I'm a Tarley. That name means something. We're not oath breakers. We're not schemers. We don't stab our rivals in the back or cut their throats at weddings. I swore an oath to House Tyrell.,0.9369103908538818
20388,2017-07-23,Season 7,Episode 2,Stormborn,jaime lannister,"You swore an oath to the Crown as well, Lord Tarley.",0.9642931818962097
20389,2017-07-23,Season 7,Episode 2,Stormborn,randyll,I've known Olenna since I was a child.,0.9977390170097351
20390,2017-07-23,Season 7,Episode 2,Stormborn,jaime lannister,"She was a great woman, once. Now she's broken. She wants revenge so badly she brought the Dothraki to our shores. The Dothraki in Westeros for the first time in history. I know you don't like my sister, but you have to make a choice. Do you fight with us or with the foreign savages and eunuchs?",-0.980869710445404
20391,2017-07-23,Season 7,Episode 2,Stormborn,jaime lannister,When the war is won the queen will need a new warden of the south. I can think of no better man than Randyll Tarley.,-0.9866788983345032
20392,2017-07-23,Season 7,Episode 2,Stormborn,marwyn,The infection has spread too far. You should have cut off your arm the moment you were touched.,-0.998974084854126
20393,2017-07-23,Season 7,Episode 2,Stormborn,jorah mormont,How long?,-0.9900716543197632
20394,2017-07-23,Season 7,Episode 2,Stormborn,marwyn,"It will be years before it kills you. It could be 10, could be 20.",-0.9733931422233582
20395,2017-07-23,Season 7,Episode 2,Stormborn,jorah mormont,But how long 'till...,-0.969643771648407
20396,2017-07-23,Season 7,Episode 2,Stormborn,marwyn,"Your mind? Six months, maybe fewer.",-0.9779987931251526
20397,2017-07-23,Season 7,Episode 2,Stormborn,samwell tarly,"Pardon, Archmaester. I met Stannis Baratheon's daughter at Castle Black. She had Greyscale as a baby and was cured. Isn't there some way --",-0.98662930727005
